group	fill	colour	x	y	clickSelects
204	#FFFFFF	#D3D3D3	-27	13.45	20
204	#FFFFFF	#D3D3D3	-26.55	13	20
204	#FFFFFF	#D3D3D3	-27	12.55	20
204	#FFFFFF	#D3D3D3	-27.45	13	20
621	#FFFFFF	#D3D3D3	-39.45	0	15
621	#FFFFFF	#D3D3D3	-39	0.45	15
621	#FFFFFF	#D3D3D3	-38.55	0	15
621	#FFFFFF	#D3D3D3	-39	-0.45	15
621	#FFFFFF	#D3D3D3	-39.45	0	15
605	#FFFFFF	#D3D3D3	-38.95	0.5	15
605	#FFFFFF	#D3D3D3	-38.5	0.95	15
605	#FFFFFF	#D3D3D3	-38.05	0.5	15
605	#FFFFFF	#D3D3D3	-38.5	0.05	15
605	#FFFFFF	#D3D3D3	-38.95	0.5	15
589	#FFFFFF	#D3D3D3	-38.45	1	15
589	#FFFFFF	#D3D3D3	-38	1.45	15
589	#FFFFFF	#D3D3D3	-37.55	1	15
589	#FFFFFF	#D3D3D3	-38	0.55	15
589	#FFFFFF	#D3D3D3	-38.45	1	15
572	#FFFFFF	#D3D3D3	-37.95	1.5	15
572	#FFFFFF	#D3D3D3	-37.5	1.95	15
572	#FFFFFF	#D3D3D3	-37.05	1.5	15
572	#FFFFFF	#D3D3D3	-37.5	1.05	15
572	#FFFFFF	#D3D3D3	-37.95	1.5	15
563	#FEF7F9	#CACACA	-37.45	2	16
563	#FEF7F9	#CACACA	-37	2.45	16
563	#FEF7F9	#CACACA	-36.55	2	16
563	#FEF7F9	#CACACA	-37	1.55	16
563	#FEF7F9	#CACACA	-37.45	2	16
545	#FEF7F9	#CACACA	-36.95	2.5	16
545	#FEF7F9	#CACACA	-36.5	2.95	16
545	#FEF7F9	#CACACA	-36.05	2.5	16
545	#FEF7F9	#CACACA	-36.5	2.05	16
545	#FEF7F9	#CACACA	-36.95	2.5	16
528	#FEF7F9	#CACACA	-36.45	3	16
528	#FEF7F9	#CACACA	-36	3.45	16
528	#FEF7F9	#CACACA	-35.55	3	16
528	#FEF7F9	#CACACA	-36	2.55	16
528	#FEF7F9	#CACACA	-36.45	3	16
509	#FFFFFF	#D3D3D3	-35.95	3.5	37
509	#FFFFFF	#D3D3D3	-35.5	3.95	37
509	#FFFFFF	#D3D3D3	-35.05	3.5	37
509	#FFFFFF	#D3D3D3	-35.5	3.05	37
509	#FFFFFF	#D3D3D3	-35.95	3.5	37
491	#FFFFFF	#D3D3D3	-35.45	4	37
491	#FFFFFF	#D3D3D3	-35	4.45	37
491	#FFFFFF	#D3D3D3	-34.55	4	37
491	#FFFFFF	#D3D3D3	-35	3.55	37
491	#FFFFFF	#D3D3D3	-35.45	4	37
471	#FFFFFF	#D3D3D3	-34.95	4.5	37
471	#FFFFFF	#D3D3D3	-34.5	4.95	37
471	#FFFFFF	#D3D3D3	-34.05	4.5	37
471	#FFFFFF	#D3D3D3	-34.5	4.05	37
471	#FFFFFF	#D3D3D3	-34.95	4.5	37
452	#FFFFFF	#D3D3D3	-34.45	5	37
452	#FFFFFF	#D3D3D3	-34	5.45	37
452	#FFFFFF	#D3D3D3	-33.55	5	37
452	#FFFFFF	#D3D3D3	-34	4.55	37
452	#FFFFFF	#D3D3D3	-34.45	5	37
432	#FFFFFF	#D3D3D3	-33.95	5.5	38
432	#FFFFFF	#D3D3D3	-33.5	5.95	38
432	#FFFFFF	#D3D3D3	-33.05	5.5	38
432	#FFFFFF	#D3D3D3	-33.5	5.05	38
432	#FFFFFF	#D3D3D3	-33.95	5.5	38
414	#FFFFFF	#D3D3D3	-33.45	6	10
414	#FFFFFF	#D3D3D3	-33	6.45	10
414	#FFFFFF	#D3D3D3	-32.55	6	10
414	#FFFFFF	#D3D3D3	-33	5.55	10
414	#FFFFFF	#D3D3D3	-33.45	6	10
395	#FFFFFF	#D3D3D3	-32.95	6.5	10
395	#FFFFFF	#D3D3D3	-32.5	6.95	10
395	#FFFFFF	#D3D3D3	-32.05	6.5	10
395	#FFFFFF	#D3D3D3	-32.5	6.05	10
395	#FFFFFF	#D3D3D3	-32.95	6.5	10
378	#FFFFFF	#D3D3D3	-32.45	7	10
378	#FFFFFF	#D3D3D3	-32	7.45	10
378	#FFFFFF	#D3D3D3	-31.55	7	10
378	#FFFFFF	#D3D3D3	-32	6.55	10
378	#FFFFFF	#D3D3D3	-32.45	7	10
360	#FFFFFF	#D3D3D3	-31.95	7.5	10
360	#FFFFFF	#D3D3D3	-31.5	7.95	10
360	#FFFFFF	#D3D3D3	-31.05	7.5	10
360	#FFFFFF	#D3D3D3	-31.5	7.05	10
360	#FFFFFF	#D3D3D3	-31.95	7.5	10
344	#FFFFFF	#D3D3D3	-31.45	8	10
344	#FFFFFF	#D3D3D3	-31	8.45	10
344	#FFFFFF	#D3D3D3	-30.55	8	10
344	#FFFFFF	#D3D3D3	-31	7.55	10
344	#FFFFFF	#D3D3D3	-31.45	8	10
326	#FFFFFF	#D3D3D3	-30.95	8.5	10
326	#FFFFFF	#D3D3D3	-30.5	8.95	10
326	#FFFFFF	#D3D3D3	-30.05	8.5	10
326	#FFFFFF	#D3D3D3	-30.5	8.05	10
326	#FFFFFF	#D3D3D3	-30.95	8.5	10
310	#FFFFFF	#D3D3D3	-30.45	9	10
310	#FFFFFF	#D3D3D3	-30	9.45	10
310	#FFFFFF	#D3D3D3	-29.55	9	10
310	#FFFFFF	#D3D3D3	-30	8.55	10
310	#FFFFFF	#D3D3D3	-30.45	9	10
288	#FFFFFF	#D3D3D3	-29.95	9.5	29
288	#FFFFFF	#D3D3D3	-29.5	9.95	29
288	#FFFFFF	#D3D3D3	-29.05	9.5	29
288	#FFFFFF	#D3D3D3	-29.5	9.05	29
288	#FFFFFF	#D3D3D3	-29.95	9.5	29
259	#FFFFFF	#D3D3D3	-29.45	10	10
259	#FFFFFF	#D3D3D3	-29	10.45	10
259	#FFFFFF	#D3D3D3	-28.55	10	10
259	#FFFFFF	#D3D3D3	-29	9.55	10
259	#FFFFFF	#D3D3D3	-29.45	10	10
244	#FFFFFF	#D3D3D3	-28.95	10.5	20
244	#FFFFFF	#D3D3D3	-28.5	10.95	20
244	#FFFFFF	#D3D3D3	-28.05	10.5	20
244	#FFFFFF	#D3D3D3	-28.5	10.05	20
244	#FFFFFF	#D3D3D3	-28.95	10.5	20
230	#FFFFFF	#D3D3D3	-28.45	11	26
230	#FFFFFF	#D3D3D3	-28	11.45	26
230	#FFFFFF	#D3D3D3	-27.55	11	26
230	#FFFFFF	#D3D3D3	-28	10.55	26
230	#FFFFFF	#D3D3D3	-28.45	11	26
216	#FFFFFF	#D3D3D3	-27.95	11.5	20
216	#FFFFFF	#D3D3D3	-27.5	11.95	20
216	#FFFFFF	#D3D3D3	-27.05	11.5	20
216	#FFFFFF	#D3D3D3	-27.5	11.05	20
216	#FFFFFF	#D3D3D3	-27.95	11.5	20
203	#FFFFFF	#D3D3D3	-27.45	12	20
203	#FFFFFF	#D3D3D3	-27	12.45	20
203	#FFFFFF	#D3D3D3	-26.55	12	20
203	#FFFFFF	#D3D3D3	-27	11.55	20
203	#FFFFFF	#D3D3D3	-27.45	12	20
190	#FFFFFF	#D3D3D3	-26.95	12.5	20
190	#FFFFFF	#D3D3D3	-26.5	12.95	20
190	#FFFFFF	#D3D3D3	-26.05	12.5	20
190	#FFFFFF	#D3D3D3	-26.5	12.05	20
190	#FFFFFF	#D3D3D3	-26.95	12.5	20
588	#FFFFFF	#D3D3D3	-38.45	0	15
588	#FFFFFF	#D3D3D3	-38	0.45	15
588	#FFFFFF	#D3D3D3	-37.55	0	15
588	#FFFFFF	#D3D3D3	-38	-0.45	15
588	#FFFFFF	#D3D3D3	-38.45	0	15
571	#FFFFFF	#D3D3D3	-37.95	0.5	15
571	#FFFFFF	#D3D3D3	-37.5	0.95	15
571	#FFFFFF	#D3D3D3	-37.05	0.5	15
571	#FFFFFF	#D3D3D3	-37.5	0.05	15
571	#FFFFFF	#D3D3D3	-37.95	0.5	15
554	#FFFFFF	#D3D3D3	-37.45	1	15
554	#FFFFFF	#D3D3D3	-37	1.45	15
554	#FFFFFF	#D3D3D3	-36.55	1	15
554	#FFFFFF	#D3D3D3	-37	0.55	15
554	#FFFFFF	#D3D3D3	-37.45	1	15
536	#FEF7F9	#CACACA	-36.95	1.5	16
536	#FEF7F9	#CACACA	-36.5	1.95	16
536	#FEF7F9	#CACACA	-36.05	1.5	16
536	#FEF7F9	#CACACA	-36.5	1.05	16
536	#FEF7F9	#CACACA	-36.95	1.5	16
527	#FEF7F9	#CACACA	-36.45	2	16
527	#FEF7F9	#CACACA	-36	2.45	16
527	#FEF7F9	#CACACA	-35.55	2	16
527	#FEF7F9	#CACACA	-36	1.55	16
527	#FEF7F9	#CACACA	-36.45	2	16
508	#FEF7F9	#CACACA	-35.95	2.5	16
508	#FEF7F9	#CACACA	-35.5	2.95	16
508	#FEF7F9	#CACACA	-35.05	2.5	16
508	#FEF7F9	#CACACA	-35.5	2.05	16
508	#FEF7F9	#CACACA	-35.95	2.5	16
490	#FFFFFF	#D3D3D3	-35.45	3	37
490	#FFFFFF	#D3D3D3	-35	3.45	37
490	#FFFFFF	#D3D3D3	-34.55	3	37
490	#FFFFFF	#D3D3D3	-35	2.55	37
490	#FFFFFF	#D3D3D3	-35.45	3	37
470	#FFFFFF	#D3D3D3	-34.95	3.5	37
470	#FFFFFF	#D3D3D3	-34.5	3.95	37
470	#FFFFFF	#D3D3D3	-34.05	3.5	37
470	#FFFFFF	#D3D3D3	-34.5	3.05	37
470	#FFFFFF	#D3D3D3	-34.95	3.5	37
451	#FFFFFF	#D3D3D3	-34.45	4	37
451	#FFFFFF	#D3D3D3	-34	4.45	37
451	#FFFFFF	#D3D3D3	-33.55	4	37
451	#FFFFFF	#D3D3D3	-34	3.55	37
451	#FFFFFF	#D3D3D3	-34.45	4	37
431	#FFFFFF	#D3D3D3	-33.95	4.5	37
431	#FFFFFF	#D3D3D3	-33.5	4.95	37
431	#FFFFFF	#D3D3D3	-33.05	4.5	37
431	#FFFFFF	#D3D3D3	-33.5	4.05	37
431	#FFFFFF	#D3D3D3	-33.95	4.5	37
413	#FFFFFF	#D3D3D3	-33.45	5	38
413	#FFFFFF	#D3D3D3	-33	5.45	38
413	#FFFFFF	#D3D3D3	-32.55	5	38
413	#FFFFFF	#D3D3D3	-33	4.55	38
413	#FFFFFF	#D3D3D3	-33.45	5	38
394	#FFFFFF	#D3D3D3	-32.95	5.5	10
394	#FFFFFF	#D3D3D3	-32.5	5.95	10
394	#FFFFFF	#D3D3D3	-32.05	5.5	10
394	#FFFFFF	#D3D3D3	-32.5	5.05	10
394	#FFFFFF	#D3D3D3	-32.95	5.5	10
377	#FFFFFF	#D3D3D3	-32.45	6	10
377	#FFFFFF	#D3D3D3	-32	6.45	10
377	#FFFFFF	#D3D3D3	-31.55	6	10
377	#FFFFFF	#D3D3D3	-32	5.55	10
377	#FFFFFF	#D3D3D3	-32.45	6	10
359	#FFFFFF	#D3D3D3	-31.95	6.5	10
359	#FFFFFF	#D3D3D3	-31.5	6.95	10
359	#FFFFFF	#D3D3D3	-31.05	6.5	10
359	#FFFFFF	#D3D3D3	-31.5	6.05	10
359	#FFFFFF	#D3D3D3	-31.95	6.5	10
343	#FFFFFF	#D3D3D3	-31.45	7	10
343	#FFFFFF	#D3D3D3	-31	7.45	10
343	#FFFFFF	#D3D3D3	-30.55	7	10
343	#FFFFFF	#D3D3D3	-31	6.55	10
343	#FFFFFF	#D3D3D3	-31.45	7	10
325	#FFFFFF	#D3D3D3	-30.95	7.5	10
325	#FFFFFF	#D3D3D3	-30.5	7.95	10
325	#FFFFFF	#D3D3D3	-30.05	7.5	10
325	#FFFFFF	#D3D3D3	-30.5	7.05	10
325	#FFFFFF	#D3D3D3	-30.95	7.5	10
309	#FFFFFF	#D3D3D3	-30.45	8	10
309	#FFFFFF	#D3D3D3	-30	8.45	10
309	#FFFFFF	#D3D3D3	-29.55	8	10
309	#FFFFFF	#D3D3D3	-30	7.55	10
309	#FFFFFF	#D3D3D3	-30.45	8	10
287	#FFFFFF	#D3D3D3	-29.95	8.5	10
287	#FFFFFF	#D3D3D3	-29.5	8.95	10
287	#FFFFFF	#D3D3D3	-29.05	8.5	10
287	#FFFFFF	#D3D3D3	-29.5	8.05	10
287	#FFFFFF	#D3D3D3	-29.95	8.5	10
272	#FFFFFF	#D3D3D3	-29.45	9	29
272	#FFFFFF	#D3D3D3	-29	9.45	29
272	#FFFFFF	#D3D3D3	-28.55	9	29
272	#FFFFFF	#D3D3D3	-29	8.55	29
272	#FFFFFF	#D3D3D3	-29.45	9	29
256	#FFFFFF	#D3D3D3	-28.95	9.5	10
256	#FFFFFF	#D3D3D3	-28.5	9.95	10
256	#FFFFFF	#D3D3D3	-28.05	9.5	10
256	#FFFFFF	#D3D3D3	-28.5	9.05	10
256	#FFFFFF	#D3D3D3	-28.95	9.5	10
229	#FFFFFF	#D3D3D3	-28.45	10	20
229	#FFFFFF	#D3D3D3	-28	10.45	20
229	#FFFFFF	#D3D3D3	-27.55	10	20
229	#FFFFFF	#D3D3D3	-28	9.55	20
229	#FFFFFF	#D3D3D3	-28.45	10	20
215	#FFFFFF	#D3D3D3	-27.95	10.5	26
215	#FFFFFF	#D3D3D3	-27.5	10.95	26
215	#FFFFFF	#D3D3D3	-27.05	10.5	26
215	#FFFFFF	#D3D3D3	-27.5	10.05	26
215	#FFFFFF	#D3D3D3	-27.95	10.5	26
202	#FFFFFF	#D3D3D3	-27.45	11	20
202	#FFFFFF	#D3D3D3	-27	11.45	20
202	#FFFFFF	#D3D3D3	-26.55	11	20
202	#FFFFFF	#D3D3D3	-27	10.55	20
202	#FFFFFF	#D3D3D3	-27.45	11	20
189	#FFFFFF	#D3D3D3	-26.95	11.5	20
189	#FFFFFF	#D3D3D3	-26.5	11.95	20
189	#FFFFFF	#D3D3D3	-26.05	11.5	20
189	#FFFFFF	#D3D3D3	-26.5	11.05	20
189	#FFFFFF	#D3D3D3	-26.95	11.5	20
177	#FFFFFF	#D3D3D3	-26.45	12	20
177	#FFFFFF	#D3D3D3	-26	12.45	20
177	#FFFFFF	#D3D3D3	-25.55	12	20
177	#FFFFFF	#D3D3D3	-26	11.55	20
177	#FFFFFF	#D3D3D3	-26.45	12	20
553	#FFFFFF	#D3D3D3	-37.45	0	15
553	#FFFFFF	#D3D3D3	-37	0.45	15
553	#FFFFFF	#D3D3D3	-36.55	0	15
553	#FFFFFF	#D3D3D3	-37	-0.45	15
553	#FFFFFF	#D3D3D3	-37.45	0	15
535	#FFFFFF	#D3D3D3	-36.95	0.5	15
535	#FFFFFF	#D3D3D3	-36.5	0.95	15
535	#FFFFFF	#D3D3D3	-36.05	0.5	15
535	#FFFFFF	#D3D3D3	-36.5	0.05	15
535	#FFFFFF	#D3D3D3	-36.95	0.5	15
517	#FFFFFF	#D3D3D3	-36.45	1	15
517	#FFFFFF	#D3D3D3	-36	1.45	15
517	#FFFFFF	#D3D3D3	-35.55	1	15
517	#FFFFFF	#D3D3D3	-36	0.55	15
517	#FFFFFF	#D3D3D3	-36.45	1	15
498	#FEF7F9	#CACACA	-35.95	1.5	16
498	#FEF7F9	#CACACA	-35.5	1.95	16
498	#FEF7F9	#CACACA	-35.05	1.5	16
498	#FEF7F9	#CACACA	-35.5	1.05	16
498	#FEF7F9	#CACACA	-35.95	1.5	16
488	#FEF7F9	#CACACA	-35.45	2	16
488	#FEF7F9	#CACACA	-35	2.45	16
488	#FEF7F9	#CACACA	-34.55	2	16
488	#FEF7F9	#CACACA	-35	1.55	16
488	#FEF7F9	#CACACA	-35.45	2	16
468	#FEF7F9	#CACACA	-34.95	2.5	16
468	#FEF7F9	#CACACA	-34.5	2.95	16
468	#FEF7F9	#CACACA	-34.05	2.5	16
468	#FEF7F9	#CACACA	-34.5	2.05	16
468	#FEF7F9	#CACACA	-34.95	2.5	16
450	#FEF7F9	#CACACA	-34.45	3	16
450	#FEF7F9	#CACACA	-34	3.45	16
450	#FEF7F9	#CACACA	-33.55	3	16
450	#FEF7F9	#CACACA	-34	2.55	16
450	#FEF7F9	#CACACA	-34.45	3	16
430	#FEF7F9	#CACACA	-33.95	3.5	16
430	#FEF7F9	#CACACA	-33.5	3.95	16
430	#FEF7F9	#CACACA	-33.05	3.5	16
430	#FEF7F9	#CACACA	-33.5	3.05	16
430	#FEF7F9	#CACACA	-33.95	3.5	16
412	#FFFFFF	#D3D3D3	-33.45	4	37
412	#FFFFFF	#D3D3D3	-33	4.45	37
412	#FFFFFF	#D3D3D3	-32.55	4	37
412	#FFFFFF	#D3D3D3	-33	3.55	37
412	#FFFFFF	#D3D3D3	-33.45	4	37
393	#FFFFFF	#D3D3D3	-32.95	4.5	38
393	#FFFFFF	#D3D3D3	-32.5	4.95	38
393	#FFFFFF	#D3D3D3	-32.05	4.5	38
393	#FFFFFF	#D3D3D3	-32.5	4.05	38
393	#FFFFFF	#D3D3D3	-32.95	4.5	38
376	#FFFFFF	#D3D3D3	-32.45	5	10
376	#FFFFFF	#D3D3D3	-32	5.45	10
376	#FFFFFF	#D3D3D3	-31.55	5	10
376	#FFFFFF	#D3D3D3	-32	4.55	10
376	#FFFFFF	#D3D3D3	-32.45	5	10
358	#FFFFFF	#D3D3D3	-31.95	5.5	10
358	#FFFFFF	#D3D3D3	-31.5	5.95	10
358	#FFFFFF	#D3D3D3	-31.05	5.5	10
358	#FFFFFF	#D3D3D3	-31.5	5.05	10
358	#FFFFFF	#D3D3D3	-31.95	5.5	10
342	#FFFFFF	#D3D3D3	-31.45	6	10
342	#FFFFFF	#D3D3D3	-31	6.45	10
342	#FFFFFF	#D3D3D3	-30.55	6	10
342	#FFFFFF	#D3D3D3	-31	5.55	10
342	#FFFFFF	#D3D3D3	-31.45	6	10
324	#FFFFFF	#D3D3D3	-30.95	6.5	10
324	#FFFFFF	#D3D3D3	-30.5	6.95	10
324	#FFFFFF	#D3D3D3	-30.05	6.5	10
324	#FFFFFF	#D3D3D3	-30.5	6.05	10
324	#FFFFFF	#D3D3D3	-30.95	6.5	10
308	#FFFFFF	#D3D3D3	-30.45	7	10
308	#FFFFFF	#D3D3D3	-30	7.45	10
308	#FFFFFF	#D3D3D3	-29.55	7	10
308	#FFFFFF	#D3D3D3	-30	6.55	10
308	#FFFFFF	#D3D3D3	-30.45	7	10
286	#FFFFFF	#D3D3D3	-29.95	7.5	10
286	#FFFFFF	#D3D3D3	-29.5	7.95	10
286	#FFFFFF	#D3D3D3	-29.05	7.5	10
286	#FFFFFF	#D3D3D3	-29.5	7.05	10
286	#FFFFFF	#D3D3D3	-29.95	7.5	10
271	#FFFFFF	#D3D3D3	-29.45	8	10
271	#FFFFFF	#D3D3D3	-29	8.45	10
271	#FFFFFF	#D3D3D3	-28.55	8	10
271	#FFFFFF	#D3D3D3	-29	7.55	10
271	#FFFFFF	#D3D3D3	-29.45	8	10
255	#FFFFFF	#D3D3D3	-28.95	8.5	29
255	#FFFFFF	#D3D3D3	-28.5	8.95	29
255	#FFFFFF	#D3D3D3	-28.05	8.5	29
255	#FFFFFF	#D3D3D3	-28.5	8.05	29
255	#FFFFFF	#D3D3D3	-28.95	8.5	29
241	#FFFFFF	#D3D3D3	-28.45	9	10
241	#FFFFFF	#D3D3D3	-28	9.45	10
241	#FFFFFF	#D3D3D3	-27.55	9	10
241	#FFFFFF	#D3D3D3	-28	8.55	10
241	#FFFFFF	#D3D3D3	-28.45	9	10
226	#FFFFFF	#D3D3D3	-27.95	9.5	20
226	#FFFFFF	#D3D3D3	-27.5	9.95	20
226	#FFFFFF	#D3D3D3	-27.05	9.5	20
226	#FFFFFF	#D3D3D3	-27.5	9.05	20
226	#FFFFFF	#D3D3D3	-27.95	9.5	20
201	#FFFFFF	#D3D3D3	-27.45	10	26
201	#FFFFFF	#D3D3D3	-27	10.45	26
201	#FFFFFF	#D3D3D3	-26.55	10	26
201	#FFFFFF	#D3D3D3	-27	9.55	26
201	#FFFFFF	#D3D3D3	-27.45	10	26
188	#FFFFFF	#D3D3D3	-26.95	10.5	20
188	#FFFFFF	#D3D3D3	-26.5	10.95	20
188	#FFFFFF	#D3D3D3	-26.05	10.5	20
188	#FFFFFF	#D3D3D3	-26.5	10.05	20
188	#FFFFFF	#D3D3D3	-26.95	10.5	20
176	#FFFFFF	#D3D3D3	-26.45	11	20
176	#FFFFFF	#D3D3D3	-26	11.45	20
176	#FFFFFF	#D3D3D3	-25.55	11	20
176	#FFFFFF	#D3D3D3	-26	10.55	20
176	#FFFFFF	#D3D3D3	-26.45	11	20
164	#FFFFFF	#D3D3D3	-25.95	11.5	20
164	#FFFFFF	#D3D3D3	-25.5	11.95	20
164	#FFFFFF	#D3D3D3	-25.05	11.5	20
164	#FFFFFF	#D3D3D3	-25.5	11.05	20
164	#FFFFFF	#D3D3D3	-25.95	11.5	20
516	#FFFFFF	#D3D3D3	-36.45	0	15
516	#FFFFFF	#D3D3D3	-36	0.45	15
516	#FFFFFF	#D3D3D3	-35.55	0	15
516	#FFFFFF	#D3D3D3	-36	-0.45	15
516	#FFFFFF	#D3D3D3	-36.45	0	15
497	#FFFFFF	#D3D3D3	-35.95	0.5	15
497	#FFFFFF	#D3D3D3	-35.5	0.95	15
497	#FFFFFF	#D3D3D3	-35.05	0.5	15
497	#FFFFFF	#D3D3D3	-35.5	0.05	15
497	#FFFFFF	#D3D3D3	-35.95	0.5	15
478	#FEF7F9	#CACACA	-35.45	1	16
478	#FEF7F9	#CACACA	-35	1.45	16
478	#FEF7F9	#CACACA	-34.55	1	16
478	#FEF7F9	#CACACA	-35	0.55	16
478	#FEF7F9	#CACACA	-35.45	1	16
458	#FEF7F9	#CACACA	-34.95	1.5	16
458	#FEF7F9	#CACACA	-34.5	1.95	16
458	#FEF7F9	#CACACA	-34.05	1.5	16
458	#FEF7F9	#CACACA	-34.5	1.05	16
458	#FEF7F9	#CACACA	-34.95	1.5	16
448	#FEF7F9	#CACACA	-34.45	2	16
448	#FEF7F9	#CACACA	-34	2.45	16
448	#FEF7F9	#CACACA	-33.55	2	16
448	#FEF7F9	#CACACA	-34	1.55	16
448	#FEF7F9	#CACACA	-34.45	2	16
429	#FEF7F9	#CACACA	-33.95	2.5	16
429	#FEF7F9	#CACACA	-33.5	2.95	16
429	#FEF7F9	#CACACA	-33.05	2.5	16
429	#FEF7F9	#CACACA	-33.5	2.05	16
429	#FEF7F9	#CACACA	-33.95	2.5	16
411	#FEF7F9	#CACACA	-33.45	3	16
411	#FEF7F9	#CACACA	-33	3.45	16
411	#FEF7F9	#CACACA	-32.55	3	16
411	#FEF7F9	#CACACA	-33	2.55	16
411	#FEF7F9	#CACACA	-33.45	3	16
392	#FFFFFF	#D3D3D3	-32.95	3.5	37
392	#FFFFFF	#D3D3D3	-32.5	3.95	37
392	#FFFFFF	#D3D3D3	-32.05	3.5	37
392	#FFFFFF	#D3D3D3	-32.5	3.05	37
392	#FFFFFF	#D3D3D3	-32.95	3.5	37
375	#FFFFFF	#D3D3D3	-32.45	4	38
375	#FFFFFF	#D3D3D3	-32	4.45	38
375	#FFFFFF	#D3D3D3	-31.55	4	38
375	#FFFFFF	#D3D3D3	-32	3.55	38
375	#FFFFFF	#D3D3D3	-32.45	4	38
357	#FFFFFF	#D3D3D3	-31.95	4.5	10
357	#FFFFFF	#D3D3D3	-31.5	4.95	10
357	#FFFFFF	#D3D3D3	-31.05	4.5	10
357	#FFFFFF	#D3D3D3	-31.5	4.05	10
357	#FFFFFF	#D3D3D3	-31.95	4.5	10
341	#FFFFFF	#D3D3D3	-31.45	5	10
341	#FFFFFF	#D3D3D3	-31	5.45	10
341	#FFFFFF	#D3D3D3	-30.55	5	10
341	#FFFFFF	#D3D3D3	-31	4.55	10
341	#FFFFFF	#D3D3D3	-31.45	5	10
323	#FFFFFF	#D3D3D3	-30.95	5.5	10
323	#FFFFFF	#D3D3D3	-30.5	5.95	10
323	#FFFFFF	#D3D3D3	-30.05	5.5	10
323	#FFFFFF	#D3D3D3	-30.5	5.05	10
323	#FFFFFF	#D3D3D3	-30.95	5.5	10
307	#FFFFFF	#D3D3D3	-30.45	6	10
307	#FFFFFF	#D3D3D3	-30	6.45	10
307	#FFFFFF	#D3D3D3	-29.55	6	10
307	#FFFFFF	#D3D3D3	-30	5.55	10
307	#FFFFFF	#D3D3D3	-30.45	6	10
285	#FFFFFF	#D3D3D3	-29.95	6.5	10
285	#FFFFFF	#D3D3D3	-29.5	6.95	10
285	#FFFFFF	#D3D3D3	-29.05	6.5	10
285	#FFFFFF	#D3D3D3	-29.5	6.05	10
285	#FFFFFF	#D3D3D3	-29.95	6.5	10
270	#FFFFFF	#D3D3D3	-29.45	7	10
270	#FFFFFF	#D3D3D3	-29	7.45	10
270	#FFFFFF	#D3D3D3	-28.55	7	10
270	#FFFFFF	#D3D3D3	-29	6.55	10
270	#FFFFFF	#D3D3D3	-29.45	7	10
254	#FFFFFF	#D3D3D3	-28.95	7.5	10
254	#FFFFFF	#D3D3D3	-28.5	7.95	10
254	#FFFFFF	#D3D3D3	-28.05	7.5	10
254	#FFFFFF	#D3D3D3	-28.5	7.05	10
254	#FFFFFF	#D3D3D3	-28.95	7.5	10
240	#FFFFFF	#D3D3D3	-28.45	8	29
240	#FFFFFF	#D3D3D3	-28	8.45	29
240	#FFFFFF	#D3D3D3	-27.55	8	29
240	#FFFFFF	#D3D3D3	-28	7.55	29
240	#FFFFFF	#D3D3D3	-28.45	8	29
225	#FFFFFF	#D3D3D3	-27.95	8.5	10
225	#FFFFFF	#D3D3D3	-27.5	8.95	10
225	#FFFFFF	#D3D3D3	-27.05	8.5	10
225	#FFFFFF	#D3D3D3	-27.5	8.05	10
225	#FFFFFF	#D3D3D3	-27.95	8.5	10
212	#FFFFFF	#D3D3D3	-27.45	9	20
212	#FFFFFF	#D3D3D3	-27	9.45	20
212	#FFFFFF	#D3D3D3	-26.55	9	20
212	#FFFFFF	#D3D3D3	-27	8.55	20
212	#FFFFFF	#D3D3D3	-27.45	9	20
198	#FFFFFF	#D3D3D3	-26.95	9.5	26
198	#FFFFFF	#D3D3D3	-26.5	9.95	26
198	#FFFFFF	#D3D3D3	-26.05	9.5	26
198	#FFFFFF	#D3D3D3	-26.5	9.05	26
198	#FFFFFF	#D3D3D3	-26.95	9.5	26
175	#FFFFFF	#D3D3D3	-26.45	10	20
175	#FFFFFF	#D3D3D3	-26	10.45	20
175	#FFFFFF	#D3D3D3	-25.55	10	20
175	#FFFFFF	#D3D3D3	-26	9.55	20
175	#FFFFFF	#D3D3D3	-26.45	10	20
163	#FFFFFF	#D3D3D3	-25.95	10.5	20
163	#FFFFFF	#D3D3D3	-25.5	10.95	20
163	#FFFFFF	#D3D3D3	-25.05	10.5	20
163	#FFFFFF	#D3D3D3	-25.5	10.05	20
163	#FFFFFF	#D3D3D3	-25.95	10.5	20
152	#FFFFFF	#D3D3D3	-25.45	11	20
152	#FFFFFF	#D3D3D3	-25	11.45	20
152	#FFFFFF	#D3D3D3	-24.55	11	20
152	#FFFFFF	#D3D3D3	-25	10.55	20
152	#FFFFFF	#D3D3D3	-25.45	11	20
477	#E67CA5	#484848	-35.45	0	7
477	#E67CA5	#484848	-35	0.45	7
477	#E67CA5	#484848	-34.55	0	7
477	#E67CA5	#484848	-35	-0.45	7
477	#E67CA5	#484848	-35.45	0	7
457	#E67CA5	#484848	-34.95	0.5	7
457	#E67CA5	#484848	-34.5	0.95	7
457	#E67CA5	#484848	-34.05	0.5	7
457	#E67CA5	#484848	-34.5	0.05	7
457	#E67CA5	#484848	-34.95	0.5	7
438	#FEF7F9	#CACACA	-34.45	1	16
438	#FEF7F9	#CACACA	-34	1.45	16
438	#FEF7F9	#CACACA	-33.55	1	16
